,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2024-05-02,78.63817969355546,76.48761768451227,72.75265215213214,68.98224386279662,67.03014096203923,69.03983026526957,60.175236020837765,64.79736181938046,81.45318864265818,79.08160111935295,80.21401420546658,73.936389423942,54.22355365813382,60.35156665979712,74.6025734264729,74.36763702218,80.35920590866473,80.9065883894173,82.5977885334752,84.23464857238478,84.3900330478471,84.63978940856276,79.76111439031538,76.64990451029671
2024-05-03,82.59539139936751,78.36459267803774,72.60099956568828,68.87803200005253,71.89293589363687,73.02681068178366,65.67373364456705,69.24368676954013,77.42032835535682,78.54868473232948,74.98845216589702,70.9840935045351,49.84563140841346,48.20384096564229,63.5829046880489,68.05792498987238,72.70678478395806,80.28929713549552,80.83367548725327,83.70951190183979,83.69784991476779,83.2983197434934,79.89308888556356,74.64875227339824
2024-05-04,80.36996474938464,73.83844648678958,68.65526978545925,63.295914236706,66.32462183135289,68.0190453934653,65.64507878100812,63.215897794297696,73.81801506241477,75.87945516815996,70.54427266092081,66.32569447554505,47.542812541158504,55.36174849127386,65.57760759564641,65.63821456686688,69.63400787868153,79.9060755597181,83.19931463333732,84.22966499079878,84.38107668743349,84.16446345523036,81.65907597733444,78.47736670634046
2024-05-05,80.48054472451362,73.8817995462068,61.79984763785906,54.87330830901717,54.80272113010088,48.896893059674895,44.350084940210586,32.33254539338325,13.040668166205467,7.891572754189845,6.761322433407603,8.516341285895288,6.70442935183345,8.330080170569264,12.967484201497548,11.000191559110133,14.744738838820252,55.30558841874709,72.32374575866895,77.7385192005694,82.08711032705945,81.04280296221434,66.80138925357095,63.47224362688997
2024-05-06,79.113404063597,65.1612732569135,49.00029025482656,38.34312768117797,37.76885526255671,44.48250720678852,39.66834197947055,46.116969827638,83.50960722992676,83.113198135653,74.70784254213729,72.78336688838628,65.06930536974302,69.17364680779696,78.89178107827851,82.54613782388971,78.60496739657059,83.6757109969146,83.53742475390362,86.76834278501491,86.223258483861,86.04483606490366,75.6018165779181,73.35773299814
2024-05-07,76.81642879768141,76.91695711997322,72.02847420785626,68.82559367620823,68.4161635436422,71.27606408736605,64.92816092010823,65.49394221931458,79.76529158169839,79.79082582727635,70.02788635856876,65.03874413308705,50.23648321076226,60.05492498721485,63.66147317635174,64.09553182585094,68.74282107950548,79.09960886580295,81.29029563889675,82.6571726188034,85.49718021092802,85.40429405353188,79.51723275304778,75.79061888271468
2024-05-08,80.11674245606052,71.15160118528951,65.12334440768242,63.316046802373364,59.531147458899845,63.559028214565224,56.0279451226059,56.30083057715057,75.62061105512966,68.72719765926489,55.45729860651351,53.506086944552635,45.979477476476234,52.551660346771826,58.43030178186102,60.140469760189696,64.00668566733525,77.70005359649907,80.59308750170106,83.36969225611494,83.23707413201541,82.70423942455038,77.70809912846099,66.23341074095612
2024-05-09,76.5560687574202,73.1000537862761,67.4609997365146,66.881552118688,69.0778139420335,68.80512697479392,64.45683835652319,66.71778755580976,76.91511986207469,73.97194896938119,66.75069267983774,67.39490114782501,48.04673641315716,56.35298357281069,67.35296812922125,68.71248904643761,75.111926627521,78.00703084022902,81.48828672519151,82.76316556778708,82.24804403009654,82.6090333519591,71.34904672119633,66.75093702499879
2024-05-10,64.28328460212553,58.08225029582579,49.45746884157593,49.672966294217694,48.47613899200136,47.00834199201523,45.163089972560954,39.939656630281654,60.05500905982261,67.65271329380325,64.82973916542723,59.3129642833935,39.56663484646755,41.24645706211542,56.81011703009354,60.83527244462336,68.41940671158376,78.15667852842755,80.0536067359866,82.1563985921688,81.63737325777085,79.48476364728718,65.26796347070726,62.10843036938677
2024-05-11,56.43281155376301,57.12339705477024,52.56570701833942,49.56479703210718,50.86114851614762,48.71734827652233,41.96407249816547,30.559786431361115,33.52929766648485,22.40654008350917,29.860024794157294,31.31091870082163,17.072471235308782,26.186801286689033,35.07196258442308,28.830460199468263,45.150008211507554,69.1292590275052,71.67726583746501,75.64439195882268,78.63647219305679,74.7462986378723,66.91588580593398,57.98129512940274
