,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-10-04,201.30416491144135,178.32284321220013,150.8539029674317,143.70682755604855,155.96625675566182,143.29414734496606,170.30664752178834,173.840707160818,209.92544322212976,206.55609883434153,203.69036057415195,181.2496551028801,164.13589166355686,173.24830901533366,196.307086585609,198.19917816196997,217.6595733840844,246.8657172393713,255.95846671187311,253.26688931178703,250.99646194340804,236.38908539614363,198.99398130944914,192.76550060480724
2022-10-05,202.3807524003104,177.75811775677454,172.0347264311235,169.970380402135,161.90755066359353,172.78976341448188,173.40656749914638,180.9068978413837,220.00895484450922,201.95138636769423,193.71095590267694,201.19438331732957,141.43278024984244,169.0527888431987,222.3641253894847,216.36410987139013,213.5435527866711,254.88266785776617,254.93339945717435,256.57817854593543,236.5349397922867,219.8986756065203,199.67797053440353,188.12655093921907
2022-10-06,202.17175774785312,178.05554373407412,177.99448378896145,180.84904001838126,180.92900547194154,178.219104737635,190.50904826586267,187.30227617716065,233.29865365779756,222.7783873666107,207.84311360166973,210.00901115868902,144.91093456033312,190.63960992302,208.74232826190135,166.39491308215722,206.04047686741674,225.61974260782173,224.38273745916823,228.55924162485016,221.84811162026554,212.7141255582325,197.13441926294237,183.92815081664264
2022-10-07,194.86893974080988,176.9851970313459,156.40508316423058,149.45631861749956,145.27908988585347,150.74082182326296,169.11388028666968,172.0876558326831,204.59774147822642,222.61140777201084,199.1045306474348,196.10030726932197,155.3131934448448,159.84076906932816,214.82165007005796,206.25755659733665,214.15410519463734,230.58030447417883,231.12940431082026,234.30246682345265,229.7361930220944,217.48405879741262,192.51864895900496,189.46711196282422
2022-10-08,210.8142132924456,187.69408426501823,128.8881735708825,145.8754408904457,123.13307000920639,121.57502763410095,124.54860193915111,127.3406798250363,195.55132868224865,213.02301803982823,202.5865699686779,211.19150254443244,154.84048637452162,185.90206344727247,209.46246696239328,213.53393056800874,208.20740788246573,215.05937662742608,233.51102820988916,240.31214817924013,227.05720865649667,219.56562058874616,209.96511797199915,202.1624847063549
2022-10-09,226.53551200769255,193.5625331384432,165.61334672293162,166.99005799087885,163.44481571098692,173.5382202182165,183.6786479432859,171.27077734375186,168.8097417442303,163.27641560253628,152.75211266586956,169.30064951188646,150.16739280611037,157.14698408907918,202.33319237139494,176.9171212660033,178.61480512143973,239.20113076736098,258.9860150860977,262.1370949901053,265.61503269364334,248.2144342267219,201.3475065722801,182.5492410644597
2022-10-10,207.3461754621133,192.46931660250442,187.17033806420184,187.80221496916107,183.8258132159328,181.59461261838973,179.2434625470182,191.4271343711413,213.60435450417864,226.32454925912825,211.88156894171757,220.9314862088426,162.79597563290608,219.4441454701856,216.85057663368764,226.52605593933833,226.03143608351576,229.1671067299753,250.84191987425416,247.94381466984981,250.7678331284717,232.63883308612495,202.86219283495672,193.29602481211748
2022-10-11,199.31417695746202,183.83160596783972,192.27059804273972,180.34815306353497,186.29284574641107,192.23377813334304,184.94884284607753,179.41089674013466,227.16510019028584,194.0017718884848,194.34278058705658,222.00995120912881,150.415730950896,205.6114381335513,228.71798152752046,223.8949321908507,226.77581000212786,231.35594726714763,247.55734327594413,240.5228751246366,229.58546533164682,216.2416972806568,204.39026382787705,196.68545556779364
2022-10-12,206.12512144889823,181.30038321308515,181.10037482236257,175.34952641400582,177.96366846145708,175.7165337153319,182.46399739878362,196.04227291405476,217.0738220104954,225.85009783109285,217.7418094193374,222.23050829140473,149.494830552835,166.94158534825908,215.95716395982024,207.06510772272807,229.78266218166524,247.5215378650963,250.66416183678385,248.99746296758966,236.6413767702999,224.3467780134244,220.94458693488647,171.87749080538046
2022-10-13,218.49476650439428,197.68810117686405,176.0577137005884,171.21983068546936,169.09730220864517,171.2064451566887,189.7537463656635,192.39060610199465,191.27132740005285,227.34281552487488,184.92910046710256,226.7124709865937,157.746967287973,199.5220494151622,214.61973914378166,218.71072602018594,225.63660575998315,235.67652855261332,234.50774636529877,232.97972123134195,221.33224488361623,201.7265619207602,194.68224677104578,192.93717519773932
