_d,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-04-24,147.46213937779032,114.09868209595706,104.85942516016553,120.5877476339748,100.08854930869917,93.32135082376186,93.60234648592339,69.60747815206824,72.02519765480214,73.11045745199117,71.01268697490846,77.07668638911191,65.74666690668906,66.38089822498713,72.50062437566086,76.48919960630037,84.22202796307617,102.13770674195463,132.65233675773695,144.60438898827948,150.92596432410747,152.3783416238617,130.00749782229997,108.25101997141344
2022-04-25,134.2507131422724,105.60131090097356,114.54537989572502,103.77549908905104,100.73662185577471,112.15497918058453,117.98860615069022,98.64391553406162,123.82075167196729,123.59120854263449,118.70720056418233,115.00930502374774,102.5135269753011,97.73056230547104,104.45736128220632,102.47335566214129,107.34033351450645,122.9929493822264,146.36317702888476,159.0258768866457,159.20035850789847,156.84972028048324,142.04726398766414,130.40714801152652
2022-04-26,156.31717352180442,106.28507507606994,162.50259780637873,156.71845717121772,158.78244470105378,157.8031429271912,112.7593735931362,96.95736037149673,130.35709146830845,132.92981232778376,120.11587890034725,113.96174363330071,97.57629050739672,96.92636720760923,108.96097782543488,106.26748161016914,110.13784469227873,141.0146962600086,167.78937678530528,176.2530306152417,171.72236166616477,169.12757948323934,174.78837626186274,157.63082204421153
2022-04-27,116.38463143496122,106.70834699760779,97.55162665146825,100.3794426572717,101.62342433940061,101.26294767005751,95.01948470741162,90.70518123213915,109.36809247353841,108.53078279356436,104.21859368929906,104.00231853968472,94.33372081960856,94.19462432073611,98.52662471943117,99.48261822439439,105.05935089961469,112.40031312116166,121.20843882296312,122.6391355007158,173.71560196588214,177.8552595828852,116.41949378843253,148.04374611903077
2022-04-28,117.1702600823532,107.36582147325748,98.27706791787176,101.25278936720441,102.53699454353657,91.28499218331824,95.0362042393586,90.88419857799552,109.96475168102482,108.95411658235119,104.49826752031218,104.38750379709005,94.47375512917195,94.24260468865712,98.70366969437444,99.67449894969471,105.2801333806969,112.65117090148571,121.59779912128755,123.19412413664614,159.74674453760863,158.3404622585948,116.73190626114683,140.41197516779786
2022-04-29,117.94936711840013,107.97797609487024,99.14767019898832,102.29494440018576,103.60529198681527,113.20105711932833,95.1506044010576,90.60766289174636,110.04437471351777,111.05210231373121,104.71276459179373,104.60177353159858,94.48465293678888,94.28604699346597,98.84105642314435,99.84173637810017,105.49623519316974,112.84017898943175,121.8998860418053,123.6525050257427,146.9969575694214,152.6157064974069,117.27459088244346,136.91684853366823
2022-04-30,118.7758409582733,108.44120706686417,99.5281949675934,102.9962506462047,104.61203605336071,101.70113294646754,95.5453973846045,63.886237863940146,104.35152411820005,109.21913875941185,104.99189933609755,104.77200216281145,94.10743327552856,93.70596294706128,98.75061317842031,99.7077061079635,105.54667939802846,112.77533068437104,122.22483293375254,123.98139540236829,132.04726901174462,131.84053586177194,117.51185884755246,113.1545972426898
2022-05-01,119.1602344755431,108.74377068348781,99.14312076293743,102.49163841745796,104.3047182819071,103.08075649529184,39.07661326974798,29.963888938835154,91.79508420746446,103.36042714017155,104.01035878590595,103.78426662559819,92.52539861834768,92.26015033019198,96.75915661717224,97.48497088088492,104.04843936031814,111.37026025115996,121.33566157364312,123.61718125033971,118.78424718478713,118.16770094473249,116.93613622410507,86.58385983049173
2022-05-02,118.03446605253826,107.31668578009642,45.00713961839028,100.76641727974932,101.67442298232181,99.62627748689587,10.466659950897501,7.044955192068027,40.25184065455668,76.84783549957136,99.6530629964588,97.36739609008578,53.23158273462423,61.06943758435782,60.21725613359359,92.82377126893026,99.34404283881547,106.95201362020053,120.19300360265142,122.44930866952906,87.84650418082197,88.95134023486224,115.27802934450135,114.84900848199466
2022-05-03,112.83258881147492,82.51595564990023,43.888595029171384,78.74354305059654,95.8859177862985,93.91273993772904,45.80864747876871,12.470872383942877,93.05770032316273,39.98095055424123,39.93202094502797,36.279394692576965,23.520009415349477,22.731907599722717,22.420711748008934,27.71479402380827,94.72388953126867,102.72491149406197,116.32828849161358,108.5543962057322,89.72602640498249,65.69361846043357,113.87322354685429,83.49648890827956
2022-05-04,113.46192583914552,88.54129970887121,37.941520651962264,80.17395828447357,94.22267037247998,91.98174206268685,14.798717920337298,7.846544381708045,58.072674421568465,54.34043508989423,47.41789480263055,55.509919795016785,25.450348519475313,27.948708289489456,43.02867187565731,22.553095792242058,42.14772140140449,64.72582305230658,34.540781161247885,118.94748492275227,154.86015187108038,149.29232059157556,129.5698636373447,103.56411928743894
2022-05-05,114.04824903640912,87.40666361454875,49.19623978614597,91.54123895756065,91.58434888830077,89.73722855081539,19.82613248934257,18.16440833865697,85.12524061266909,86.35557143501595,82.13651697415155,87.38297207676176,54.51244419096743,41.67015513496874,77.47327382635197,44.69515487565055,86.84702740303041,94.25546829811582,162.63412988066082,124.09976813606843,139.76752174263035,138.6850631332905,121.98619084951406,105.77700665536088
2022-05-06,115.12429277964235,43.41251028477586,20.694161055056675,90.48385497454132,88.92461904158243,87.14170819780811,22.584374343943555,17.88831129307401,72.89071777518407,75.81741885994565,77.8289557382525,74.69218188244417,55.69005698153868,45.811744191427586,56.481292392309385,50.90666303924505,68.88245478020102,95.33747943900161,64.95971237580527,131.80804675633428,141.0759727968884,137.67583080538677,128.93489944511822,95.60590358266765
2022-05-07,118.5076776860785,84.64262529229232,118.10470522486465,89.68927234001247,88.91771699118189,84.8599938851964,33.091402256981155,16.4825994762827,56.68275477897576,56.260306907880896,60.16891204034224,56.58180348502485,38.75696582093189,35.36098484116778,46.75369639858362,47.62278740386255,63.14713151979571,84.12100353381534,150.50430978604226,121.99648887756325,134.03070375770167,135.01621947247614,73.5404825805427,83.45013521480074
2022-05-08,118.8656761811362,85.1607412064746,32.95220807492469,72.49166718137882,86.79836651536803,53.45460638406751,18.50954680235148,9.620644716972665,46.70621131096631,47.75366238637453,40.10364421916471,46.2059746443066,21.40707284047645,22.82262443742306,21.342310924723037,15.970556833595044,17.63924401851718,75.89574289050992,33.93687374404269,73.13051657492183,111.61326661678537,106.632758594632,58.918664566549324,101.17754140323656
2022-05-09,119.13995967858598,99.20479232384413,85.43278207347609,87.7311140739738,84.06567790685753,72.60346793782375,113.58381678869097,12.365863708301664,41.91150198133199,49.03646516061849,53.15314413046213,52.50051132031861,15.812972569772857,11.102583265174507,8.217187292746074,6.928923063213623,7.81568875817377,84.63070459275,22.134959068849664,65.51696333918925,131.59324484638447,115.64656973349493,115.93439864873432,102.11713913652775
2022-05-10,117.08279468308486,103.89583499502442,80.04867400548149,86.02409394099404,84.98621908300358,80.41149389299895,27.90143506640429,13.724825716535753,51.65962506559385,59.802711654916315,59.902245459807524,60.853971860013324,48.885860648091736,39.70055976171053,49.952996042374345,51.51768746311763,62.16085841145039,89.00151935449331,16.12218997573002,114.74159059798367,136.13333123275822,132.97892937157332,116.20729649991856,102.23195568519365
2022-05-11,119.59251431689933,106.40840092527122,104.44934075762498,133.3406136463851,87.25636972796359,88.60748976145157,65.85031859817684,53.59651816102373,83.66567438041558,88.58278271632301,92.07014905536451,91.30475827964133,81.3852739105301,90.37187866794778,83.61369205460115,85.3510161986215,82.83743846142974,98.55046738694669,44.65876716800445,122.42122165252833,141.66712280729448,138.3461613370283,116.40803325058504,102.34621396453494
2022-05-12,123.82791670624918,107.36378425448461,106.98734586023535,114.09190190112763,87.78225501736715,120.9210440906897,93.52655269355436,69.61052245418853,84.24267692110503,92.40202585353907,95.07019101020745,93.18852230154798,80.81032356592178,81.79086272853809,86.38928185258979,86.27057193255214,110.97691903806262,99.72274712302006,224.8370770670918,141.73937786417983,144.58140068697188,142.95093081403837,116.95549590556607,102.55154335297534
