target_ts,predicted_load_lag0,predicted_solar_lag0,predicted_wind_lag0
2023-08-29 00:00:00+03:00,40774.255997810404,1.5323071823368082,3202.997102902994
2023-08-29 01:00:00+03:00,39672.10361785317,1.5323071823368082,2705.9023098836096
2023-08-29 02:00:00+03:00,38048.01970358641,1.5323071823368082,2545.0679738831705
2023-08-29 03:00:00+03:00,38178.63034804049,1.5323071823368082,2612.013044707833
2023-08-29 04:00:00+03:00,36746.50128869356,1.5323071823368082,2482.833715726735
2023-08-29 05:00:00+03:00,35811.79873238402,1.8620999131981968,2135.3416531484468
2023-08-29 06:00:00+03:00,34659.73355183477,56.36100989920562,1990.3611044178517
2023-08-29 07:00:00+03:00,36993.96972769602,478.26083815440677,1999.672540208403
2023-08-29 08:00:00+03:00,41973.734402709306,1065.85420765993,1821.3306346827128
2023-08-29 09:00:00+03:00,45749.64687983506,1334.2012713612355,1800.9848926234483
2023-08-29 10:00:00+03:00,47380.14999102623,1422.0167374653167,1860.801816887762
2023-08-29 11:00:00+03:00,47708.98557551487,1427.3786375432792,1847.5814737564062
2023-08-29 12:00:00+03:00,47777.10720503477,1374.4783445107425,1848.572736277019
2023-08-29 13:00:00+03:00,47925.322752082706,1316.1007088528484,1802.1836500081329
2023-08-29 14:00:00+03:00,48699.29680204884,1305.32758782516,1727.4537256980125
2023-08-29 15:00:00+03:00,48764.21158204903,1280.0244308212905,1947.5168496862248
2023-08-29 16:00:00+03:00,48377.14773862072,1174.940425218946,2102.2800132857724
2023-08-29 17:00:00+03:00,47879.59315583538,805.9780210293058,2170.9135320936566
2023-08-29 18:00:00+03:00,47588.425462411346,225.8048839725845,2143.6382125947393
2023-08-29 19:00:00+03:00,47517.15133737539,6.403923812742117,1989.3515947626756
2023-08-29 20:00:00+03:00,47491.98825937392,1.5323071823368082,2371.1464507771393
2023-08-29 21:00:00+03:00,46305.069458528604,1.5323071823368082,1725.52189437994
2023-08-29 22:00:00+03:00,45622.33214636036,1.5323071823368082,1810.1030695225547
2023-08-29 23:00:00+03:00,43431.178912394425,1.5323071823368082,1729.3482918262582
2023-08-30 00:00:00+03:00,42060.131739074,1.5291224316819552,2034.2221798151813
2023-08-30 01:00:00+03:00,40275.03429366871,1.5291224316819552,2090.707644942595
2023-08-30 02:00:00+03:00,38876.63468111164,1.5291224316819552,2180.1919311202523
2023-08-30 03:00:00+03:00,37435.76754967418,1.5291224316819552,2020.7442003011772
2023-08-30 04:00:00+03:00,37152.89845987815,1.5291224316819552,2208.363376208835
2023-08-30 05:00:00+03:00,36248.62364134639,1.8738911825055973,2201.20221798842
2023-08-30 06:00:00+03:00,35288.753689173085,56.80745073120642,2171.748206668864
2023-08-30 07:00:00+03:00,37551.15710869384,549.0992727579769,2071.188408502482
2023-08-30 08:00:00+03:00,43463.11983620217,1145.630725188922,1832.5343371102895
2023-08-30 09:00:00+03:00,47361.74817189691,1374.9940258866789,1830.7653531520587
2023-08-30 10:00:00+03:00,48263.15806301848,1451.3934734022748,1910.5078125550963
2023-08-30 11:00:00+03:00,49114.08520786703,1461.3055768726665,1695.4561257408332
2023-08-30 12:00:00+03:00,49189.60479868936,1465.4433360609828,2225.3995131914053
2023-08-30 13:00:00+03:00,49651.352933452916,1459.2547925695374,2887.865537089401
2023-08-30 14:00:00+03:00,49685.97218641919,1440.5277949462356,2832.039105813796
2023-08-30 15:00:00+03:00,49685.97218641919,1388.8933018317507,3000.311821591771
2023-08-30 16:00:00+03:00,49709.703298331726,1238.3239810932869,3161.184428370348
2023-08-30 17:00:00+03:00,49289.471623477104,881.5996926347013,3591.2116235459625
2023-08-30 18:00:00+03:00,48364.68217557085,255.33866121578922,3582.710892367084
2023-08-30 19:00:00+03:00,48340.15369013626,6.303818129239808,3247.0653330734913
2023-08-30 20:00:00+03:00,48231.46038111458,1.5291224316819552,2992.80037221547
2023-08-30 21:00:00+03:00,47695.90085638284,1.5291224316819552,2571.2384107736857
2023-08-30 22:00:00+03:00,46171.90495927063,1.5291224316819552,2008.940659425737
2023-08-30 23:00:00+03:00,44327.92140170739,1.5291224316819552,1680.9155453860053
2023-08-31 00:00:00+03:00,42023.21891528121,1.523936147241784,1844.45673316002
2023-08-31 01:00:00+03:00,40254.15579096636,1.523936147241784,2180.143623250787
2023-08-31 02:00:00+03:00,38314.04097687424,1.523936147241784,2167.3726836680667
2023-08-31 03:00:00+03:00,37496.189863475156,1.523936147241784,1689.779336581102
2023-08-31 04:00:00+03:00,36802.773776459624,1.523936147241784,1768.7250903126894
2023-08-31 05:00:00+03:00,35837.40284421938,1.7472265025000193,1843.2101855635071
2023-08-31 06:00:00+03:00,34899.8446952322,55.61826470768286,1855.206621949992
2023-08-31 07:00:00+03:00,37030.08912980086,537.4950828024362,1861.7052035553083
2023-08-31 08:00:00+03:00,42075.63615658713,1142.8862818391847,1877.229603889417
2023-08-31 09:00:00+03:00,44808.057467163984,1389.8807275274119,1421.5259587905325
2023-08-31 10:00:00+03:00,46298.50007982052,1475.3453745745887,1856.8879383799383
2023-08-31 11:00:00+03:00,47794.9302973293,1485.1937497958208,1859.2389368442787
2023-08-31 12:00:00+03:00,47204.370167539404,1484.9842842363896,2134.2199915354927
2023-08-31 13:00:00+03:00,47752.81240296579,1472.856820003892,2518.724046897268
2023-08-31 14:00:00+03:00,48290.27235625728,1447.4559178040568,2633.5033824068037
2023-08-31 15:00:00+03:00,48261.27549180494,1392.4502469493768,3290.0648359589027
2023-08-31 16:00:00+03:00,47993.957788902844,1243.49542573256,3363.162854482959
2023-08-31 17:00:00+03:00,46121.241673511926,865.7924027597543,3524.421001907452
2023-08-31 18:00:00+03:00,45238.164295107454,244.78905551023297,3378.6621568775927
2023-08-31 19:00:00+03:00,45445.401629614425,6.006554254922647,3826.4341148069107
2023-08-31 20:00:00+03:00,45581.5429330842,1.523936147241784,3588.9016233157986
2023-08-31 21:00:00+03:00,44717.42144259163,1.523936147241784,2991.4652711271524
2023-08-31 22:00:00+03:00,44330.989974480755,1.523936147241784,1930.8206781065749
2023-08-31 23:00:00+03:00,42691.38867107171,1.523936147241784,1592.0076564247336
2023-09-01 00:00:00+03:00,41677.89929774604,1.5207587816615984,1477.0114339164104
2023-09-01 01:00:00+03:00,40073.08581200912,1.5207587816615984,1542.7753607626737
2023-09-01 02:00:00+03:00,39003.696571419845,1.5207587816615984,1531.419896981994
2023-09-01 03:00:00+03:00,37930.811798510345,1.5207587816615984,1501.9534909184129
2023-09-01 04:00:00+03:00,37397.51885037165,1.5207587816615984,1172.3964617482618
2023-09-01 05:00:00+03:00,36917.897041668846,1.7956982486956732,1152.0229735805171
2023-09-01 06:00:00+03:00,36066.73657575029,51.52594518078056,1304.1047948082337
2023-09-01 07:00:00+03:00,37620.595011764075,526.062970546114,1031.0000403122056
2023-09-01 08:00:00+03:00,43405.40142144536,1127.8557835931506,954.846221535052
2023-09-01 09:00:00+03:00,46748.770978764696,1378.656238502727,911.2901067082257
2023-09-01 10:00:00+03:00,47733.38205251346,1471.097860442129,918.211312130976
2023-09-01 11:00:00+03:00,48423.94300826247,1478.5249059490902,1202.5853920070417
2023-09-01 12:00:00+03:00,48532.831493807134,1471.1597458811916,1675.6456690070809
2023-09-01 13:00:00+03:00,48801.711639467096,1466.0246202025303,1847.5829356916208
2023-09-01 14:00:00+03:00,48942.152892444676,1458.4879456657695,2541.7186503380294
2023-09-01 15:00:00+03:00,48942.152892444676,1399.884754701147,2895.3392534815116
2023-09-01 16:00:00+03:00,48995.13345592754,1258.4876491166167,3631.5134007648967
2023-09-01 17:00:00+03:00,48821.650557455054,869.8857808813201,3446.3330643619997
2023-09-01 18:00:00+03:00,47618.63075974876,236.65918404394023,3772.090106763933
2023-09-01 19:00:00+03:00,47454.67138727565,6.952421231527737,4447.741968162102
2023-09-01 20:00:00+03:00,47089.748992769135,1.5207587816615984,3663.799011284554
2023-09-01 21:00:00+03:00,46131.92418346252,1.5207587816615984,3035.624293360922
2023-09-01 22:00:00+03:00,44439.90431356966,1.5207587816615984,3051.357345927659
2023-09-01 23:00:00+03:00,42880.4754711414,1.5207587816615984,2812.672295903065
2023-09-02 00:00:00+03:00,41043.78863132675,1.5171993529869496,3230.8445385131618
2023-09-02 01:00:00+03:00,39269.111187773575,1.5171993529869496,3503.659457829099
2023-09-02 02:00:00+03:00,38209.40462706368,1.5171993529869496,3642.119986515372
2023-09-02 03:00:00+03:00,37585.03086357791,1.5171993529869496,4528.754079616514
2023-09-02 04:00:00+03:00,37093.37279565052,1.5171993529869496,4067.201187314342
2023-09-02 05:00:00+03:00,36140.97959726262,1.6607453003214712,3800.8698332344425
2023-09-02 06:00:00+03:00,35075.05531309211,48.534412397230476,3794.774210641286
2023-09-02 07:00:00+03:00,35832.17387409708,507.1219061685097,3537.279814807708
2023-09-02 08:00:00+03:00,41037.46196954304,1119.8609395228873,4290.508473962161
2023-09-02 09:00:00+03:00,42600.63440277614,1380.0849175688104,3680.378389756421
2023-09-02 10:00:00+03:00,43399.45292151393,1471.96818452131,4891.069770278485
2023-09-02 11:00:00+03:00,44439.78100176008,1483.495875269513,5009.528038811285
2023-09-02 12:00:00+03:00,44460.49291412258,1458.0307133633942,4971.880241764983
2023-09-02 13:00:00+03:00,44734.82765357087,1413.0261700649835,5779.050238739098
2023-09-02 14:00:00+03:00,44931.17997023198,1398.1429942691216,5542.168167280204
2023-09-02 15:00:00+03:00,44859.47545067322,1335.3563911929919,5239.463407056749
2023-09-02 16:00:00+03:00,44705.6882931288,1200.9162888276956,5991.108274325853
2023-09-02 17:00:00+03:00,44482.34616087676,815.0370766800655,5857.377788588351
2023-09-02 18:00:00+03:00,43859.79490146398,206.81863455291617,6541.668031180953
2023-09-02 19:00:00+03:00,43765.30343827995,4.229776634814437,5801.460148685028
2023-09-02 20:00:00+03:00,43321.07928572577,1.5171993529869496,6223.006603663332
2023-09-02 21:00:00+03:00,42405.88452942984,1.5171993529869496,6258.866790098191
2023-09-02 22:00:00+03:00,41938.58684097635,1.5171993529869496,5839.883083311729
2023-09-02 23:00:00+03:00,41612.72529143111,1.5171993529869496,5255.085960450395
2023-09-03 00:00:00+03:00,38440.00429039252,1.5099064060253937,5450.782173650484
2023-09-03 01:00:00+03:00,37128.18568244289,1.5099064060253937,5504.323844287023
2023-09-03 02:00:00+03:00,35263.10685619648,1.5099064060253937,5488.932359935523
2023-09-03 03:00:00+03:00,34746.881428847366,1.5099064060253937,5355.974706046186
2023-09-03 04:00:00+03:00,34493.51534832871,1.5099064060253937,5163.560860110341
2023-09-03 05:00:00+03:00,34127.97958206412,1.6659032646280776,5173.9669659327765
2023-09-03 06:00:00+03:00,33348.74939755442,47.03368488770453,5687.723139787086
2023-09-03 07:00:00+03:00,33042.94796612241,506.46785612333105,5679.0313910302175
2023-09-03 08:00:00+03:00,34578.560404548174,1108.868048686408,5378.652288950922
2023-09-03 09:00:00+03:00,36250.64758095542,1358.5261255315645,6017.436319248183
2023-09-03 10:00:00+03:00,37731.915329543706,1446.556467840747,6386.642828749107
2023-09-03 11:00:00+03:00,38326.36267784406,1458.570418314432,6179.621380314496
2023-09-03 12:00:00+03:00,38630.86908445306,1441.219550566663,6641.772932306132
2023-09-03 13:00:00+03:00,38634.30873062677,1426.781195294575,6729.137680285869
2023-09-03 14:00:00+03:00,39319.31259068879,1383.6377981089954,7227.564516891211
2023-09-03 15:00:00+03:00,39371.42930070987,1252.1041225496024,6804.345029272296
2023-09-03 16:00:00+03:00,39657.03607370023,1035.0096399801755,7214.83040851866
2023-09-03 17:00:00+03:00,39110.38586633659,603.2786406440038,7599.079578462527
2023-09-03 18:00:00+03:00,39843.8798520549,139.15606019312747,7125.877451186523
2023-09-03 19:00:00+03:00,39975.60602646669,3.483936376581446,7422.269143474781
2023-09-03 20:00:00+03:00,40178.112956005636,1.5099064060253937,7144.827501776531
2023-09-03 21:00:00+03:00,40626.08189461337,1.5099064060253937,7319.549650433481
2023-09-03 22:00:00+03:00,39733.360337906706,1.5099064060253937,7168.761250234846
2023-09-03 23:00:00+03:00,38563.02017343794,1.5099064060253937,6594.931585549527
2023-09-04 00:00:00+03:00,39453.0454510034,1.5231286072045407,6275.891069351725
2023-09-04 01:00:00+03:00,37269.626504397194,1.5231286072045407,5785.560501244506
2023-09-04 02:00:00+03:00,35372.4604062357,1.5231286072045407,5493.630889071111
2023-09-04 03:00:00+03:00,34518.81788821852,1.5231286072045407,5017.014449747368
2023-09-04 04:00:00+03:00,33951.622001130905,1.5231286072045407,4846.420340223566
2023-09-04 05:00:00+03:00,33442.26011191902,1.55424935718577,4865.335166463653
2023-09-04 06:00:00+03:00,33181.31085788005,33.13143443078398,4825.836497751553
2023-09-04 07:00:00+03:00,34462.96714181727,316.9087169381205,5163.756756513546
2023-09-04 08:00:00+03:00,42488.70802860515,806.0331955769603,5069.048593474429
2023-09-04 09:00:00+03:00,45099.78594073881,1012.340895028166,5196.498280838403
2023-09-04 10:00:00+03:00,47007.56164025782,1152.2896596513704,5441.118947049285
2023-09-04 11:00:00+03:00,47435.96985974861,1178.521060198206,5756.754258361609
2023-09-04 12:00:00+03:00,47510.37345981,1177.700373047928,5727.206889964301
2023-09-04 13:00:00+03:00,47588.46139173389,1228.8327277118772,5548.731915438634
2023-09-04 14:00:00+03:00,47745.54062121239,1208.4606591443492,5625.857721996782
2023-09-04 15:00:00+03:00,47703.62834022731,1193.7720790713233,6340.138820146066
2023-09-04 16:00:00+03:00,47716.74618489831,936.2417190124663,5965.1693358022185
2023-09-04 17:00:00+03:00,47504.22507127782,617.736400803225,6053.75597651832
2023-09-04 18:00:00+03:00,46789.86370957644,150.01435748353163,6251.82724056358
2023-09-04 19:00:00+03:00,46634.63272472618,3.308859855983989,6023.595085227921
2023-09-04 20:00:00+03:00,46449.213605337616,1.5231286072045407,6339.05788617961
2023-09-04 21:00:00+03:00,45985.787496310986,1.5231286072045407,6664.876453166466
2023-09-04 22:00:00+03:00,43642.697492947686,1.5231286072045407,6732.447619318118
2023-09-04 23:00:00+03:00,42864.703268629746,1.5231286072045407,6112.791340334485
2023-09-05 00:00:00+03:00,40338.437044341365,1.5083589356285785,5471.274240252246
2023-09-05 01:00:00+03:00,38208.42482719413,1.5083589356285785,5198.251010863798
2023-09-05 02:00:00+03:00,36990.18388968285,1.5083589356285785,5178.477665921075
2023-09-05 03:00:00+03:00,35765.42934099626,1.5083589356285785,5186.230481590558
2023-09-05 04:00:00+03:00,35407.789786018766,1.5083589356285785,5290.329793635873
2023-09-05 05:00:00+03:00,34816.55373211777,1.5364231060645537,3755.2845837652235
2023-09-05 06:00:00+03:00,34077.73503270659,34.52379153563372,3104.019087893662
2023-09-05 07:00:00+03:00,36214.723737912485,350.73625610528836,3056.0109405582493
2023-09-05 08:00:00+03:00,41352.12774676745,834.8058701586986,4766.4676777922205
2023-09-05 09:00:00+03:00,44941.41564332085,1108.9624883343806,3581.975916888367
2023-09-05 10:00:00+03:00,46157.768839304,1252.6431709137798,3039.361295139122
2023-09-05 11:00:00+03:00,47316.34926442501,1349.3105773227655,2933.9047075007375
2023-09-05 12:00:00+03:00,47433.39071810439,1362.7590014681869,3097.3772092497948
2023-09-05 13:00:00+03:00,48084.08735616057,1385.6012517016516,2747.203494465046
2023-09-05 14:00:00+03:00,48079.32913041501,1363.5253434924543,3951.9943932789
2023-09-05 15:00:00+03:00,47748.836268184015,1258.0669646015804,4992.111734077995
2023-09-05 16:00:00+03:00,47720.37468541071,790.9113163164749,5124.817128624902
