_d,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-01,74.46395163611136,82.48461688660687,71.26658696558798,67.7046033195486,65.9635473339653,58.59741083591026,57.30667828433678,46.35468357443947,68.80839859340526,57.730632758589806,72.75546046390754,76.95319915858212,68.15792298510581,78.34238874880135,84.74027419209152,85.11773260238046,89.90686434125293,101.17338164106769,107.0658990819518,104.44146325613123,103.43527469856737,100.67308516136917,95.7290284954456,80.47285516618318
2022-01-02,100.57589586868643,98.69100129472537,99.00899649314455,87.04210421581614,90.58210240021882,88.5790987110085,82.91320512048111,64.44647397497141,77.81360342264297,72.92183620158038,80.64663399626589,85.46707649151291,81.45017057083697,92.19536051128613,96.84532875724945,95.78701527182811,86.0786114954223,111.58623918095061,110.53017176225858,109.83140392752173,104.23525117147075,101.09494742165316,88.79897192560472,81.91993953081648
2022-01-03,66.50413114373036,61.682384974814894,63.14991396927423,59.62093991400151,58.699460099615045,63.370716891399226,67.34682581461279,68.45766157538611,101.5771394378123,119.97956760662434,125.83619240672056,121.63398002490771,100.43547646611135,103.71368841922771,109.34137973927541,104.6651203984444,98.64562069426908,116.42514605618285,92.3669608332037,88.55744260775842,96.93570512342195,92.6814989737527,82.78637917089456,88.24085453072851
2022-01-04,76.94951983834311,68.3626508952856,64.55211594655312,57.542342143115604,57.85395437707484,66.83441922633983,80.55475300258279,79.55761188716154,97.8973021870769,113.41601717341173,108.58576445941738,106.12150575905896,83.53471756809087,88.15438955597934,102.28970424217047,94.57195335946781,90.12109967541002,119.11539069533168,119.69027976527964,98.72784100054044,95.6647743598105,88.6816348237863,77.2127836648053,68.84417338054999
2022-01-05,72.86237855709224,69.67382073868387,77.8890810611217,69.18346504338747,73.0087515322385,75.62744027089099,77.61550187082683,72.91921761810829,97.1218767850799,97.15983656849134,101.73572843619121,107.50708073594983,92.26801166113977,99.78692903027137,110.24443098604608,117.39921444539968,110.35891148012365,113.56566841414413,114.26040802359243,96.0492188436159,95.16149365707534,90.31143315699518,80.57368437639981,78.63002785877791
2022-01-06,60.08129724100663,61.20382470815531,57.349191049483174,50.72556463946199,49.28358501230449,51.678873404275734,53.06093842656501,46.34216185277801,48.96271861707252,61.27545311924119,55.18717676703584,53.874460957708955,47.427254931907186,48.2736672696864,52.681509259849136,50.721436220020585,54.48060358369281,70.71463685911475,78.61722632684409,81.51821135969206,83.104709478379,84.13697118618309,71.44570450442677,56.91269414271423
2022-01-07,81.52260238438899,85.4373154217033,80.68426326217622,72.81616755238288,69.57817932982192,76.27277477884786,100.72322925403925,98.19430501910892,100.04135801760413,106.82494117446804,125.7432089961618,104.09519796952553,91.55482529109325,89.45532745926833,101.0166970597528,105.85611832885388,105.57166471966141,96.54685117949505,98.57400920460978,86.28490058800298,91.80621109821622,91.65404425602173,84.65172474984529,74.29681543770738
2022-01-08,104.0885317482624,77.79063530638864,77.30118997380761,76.70999035499486,80.08980573076956,86.06244700873741,107.27760566787751,115.0958703121023,116.78923920756628,117.9371449073511,118.8610209445083,123.93135337083208,101.20978303638178,111.27928958917285,108.08589210790349,110.24038039381212,116.66627542432968,108.99759037139324,115.22587530909924,92.27832553974551,89.38006865995281,86.16343927400446,76.34572847319076,62.92066772385068
2022-01-09,76.19502754311242,71.65816958464423,73.0179645452652,70.42586257882549,60.658707066185265,56.50825918404911,57.66281176963142,54.82602081952114,60.95775026425358,49.97768592911264,73.23482431608755,74.14952814316831,65.4350341708077,74.52528041183393,75.60030434011546,89.7082945946637,82.43274555065777,104.85489756660841,106.35868730321384,106.32982083375046,98.41337517848959,85.07619762197336,73.7032759355135,56.098740175103494
2022-01-10,52.25798557116401,60.184938634661535,46.24617043431375,45.800997075891885,46.94235232420822,45.461858735166814,47.91280276444197,54.164777177433784,70.59268653895128,85.89218223546995,88.57828870947601,86.03963073858895,75.72937871937178,76.16023119388679,79.44524899521274,74.45875086567739,75.43090589657172,78.59332489446543,78.75680071786238,75.52236419432185,80.05853697779276,81.19061533290255,68.04646002159046,53.85158861126562
2022-01-11,86.964714921163,76.09951012738843,74.96514105620291,64.9972623771746,62.055966951803136,65.80033873620272,75.01573993010442,81.87570003382075,81.32244723111803,98.38294162042669,97.3194490950956,90.80726680565762,91.99154882793277,88.65505512404125,92.9954856511834,94.06166944045908,96.4028006292486,92.65230461083185,101.37396268590201,91.15210752805031,92.8222597328874,91.17556780052054,76.49147580557572,63.96825390502661
2022-01-12,59.68964951820804,66.94794629200659,52.63488328080039,50.590780277484384,52.29665163119717,47.544377254601095,53.564127170527335,51.6952828143086,48.76491374782684,58.07386196989049,60.22230274307909,62.28007621765475,60.76975088522886,61.14556005681876,70.03976836052196,70.69402567839252,68.38678199893609,73.5663213988627,71.22833044071963,73.7069363151095,83.46506249096446,86.0890236038751,79.61090038776634,61.30912885591262
2022-01-13,61.56921825039812,61.655488781983664,54.361862345056544,53.71517142523364,55.347035089515636,53.87258554385988,65.46225325184626,68.8133542882938,75.36216635378281,86.52897163525816,96.42648884910228,87.36487219829817,96.65684159410189,84.90853217311552,86.85777460529408,89.92246063186298,86.32161112529204,85.7556849563064,88.65432802496883,83.70441323756634,79.99373599913014,81.95706675709658,72.27075485892742,58.66805362689263
2022-01-14,79.73169683406826,71.30784249964235,59.23539592659816,52.44547932119065,55.13056484530387,60.21025720476473,71.67796251549355,67.16335808714295,79.25348132368971,85.4603080540648,80.53723210559421,86.02795237860511,71.05115872419333,74.39138389794225,86.38061843599945,86.64435714079909,85.50936663644292,106.2447349941201,96.18139395354858,85.31653376335632,88.25968321971236,87.14658974250372,76.25531999271429,59.601727405459265
2022-01-15,82.56412414866313,80.95978566919584,75.15255661842646,77.24125655709175,79.26853475964649,76.69447742626058,69.04572972473242,71.61787043340341,78.50257471782037,86.43279900930982,85.95325789829353,86.33846925208692,73.62293693292538,80.96933470213563,83.27725813757348,85.77018886869685,87.35667458836889,96.02863772507526,95.03116473962285,88.51493669127422,90.31487805328977,89.61542014857811,82.96522102616188,67.23308459566208
2022-01-16,72.71860883850918,69.84687897041177,62.77976368692831,57.29673274455975,58.1443547666981,59.8475083940955,61.321395926952825,56.19455421182182,56.364005637914616,63.13660769396126,79.35487527281985,76.65363725481564,70.3238850164393,66.36485109086948,71.31689107092852,76.64260913688604,78.17360038182014,89.17393869076409,96.67013598940012,96.36664259819959,89.61482609371042,85.860903929687,79.07361681697095,61.70678166256164
2022-01-17,84.97174841565221,74.5857459547624,76.48020732712858,73.92679361614086,73.74895960375599,74.16466285804451,97.75007351774629,101.06478867007246,87.6823386645724,94.83801889958839,91.6561703582951,95.71283854448525,84.373563498799,83.29265342321855,101.73338732757283,109.53910224443457,120.52592535435475,116.13630204345648,107.40735412723163,97.74226161645011,97.28319239875496,93.35919607696586,82.46312387933153,66.85181575733958
2022-01-18,92.24601563703469,76.44993296724118,70.6584028897689,61.17158390830809,65.89437022674987,75.3760951834643,114.65487034929517,127.56018241625605,126.95612919422034,132.07293030327318,134.96011232972387,120.73548293414775,107.05550964820839,104.92475663788157,118.31022348370186,108.19735442098973,102.7952953077721,89.79578530672214,88.47838986193142,76.41924074703044,83.53390478659216,82.49974856592456,72.14826751670496,63.40154320555425
2022-01-19,71.55537754953228,72.59721769363676,75.57754924265744,76.64308518526117,69.29240120299619,67.61215454431323,84.63341520742897,97.9262227906839,86.63178550040399,117.72852010129583,123.84042712280376,104.2801339580348,107.68465001770673,102.62633554058277,99.94494145725191,87.86049978884726,84.98538095774911,83.98332475853606,83.30668202233285,88.98150377570205,87.74543738418132,89.71070171387252,81.98511303033737,70.23027630283482
2022-01-20,81.8614143822578,74.0791487603295,69.08464947331254,72.84524657885883,70.8761756286179,71.23524339168678,84.373679246093,95.38954226502044,105.11221986410894,133.43724834772212,135.2138999058979,120.31585234676459,98.00166798247525,96.5296188755681,112.09822678032171,122.45367664670437,105.75482834438729,98.8603645826564,106.74333259191664,100.90545010237007,94.52560449993203,90.66145307335685,78.30040788894375,57.34649377243859
2022-01-21,66.16446551766282,74.21398987449867,56.75330799983673,55.25427553072752,53.067189833305356,57.945885908090304,74.39449413084444,78.12261681311342,89.64710415754173,105.64242012934429,120.60174602114051,103.25161777656817,98.38838833189054,90.6517827436089,93.66523826206857,85.95919531570385,89.18822271486246,78.98553214851519,82.23374353664074,85.4704518528191,82.89470902759477,86.61480543250006,82.05861203438462,76.47533161658211
2022-01-22,77.41590847540942,81.5557349490212,68.76975816343965,77.74072084220268,69.7971486916751,68.15217280773408,80.79409436648668,79.1097401667993,76.50021711543728,88.74460231708353,91.53012794433468,84.61190527264026,77.80047768734543,83.39485712001462,79.64169793804118,70.29103961637006,81.52216805401203,85.82377473653409,81.8544998611265,81.24334128954419,89.3586637739745,89.29393670982476,84.62426108067848,85.62003732419548
2022-01-23,78.27530679909529,83.11495591145803,65.14234113515309,67.68531889555649,64.05946595850891,59.43834004198757,74.0830908207636,75.98782370220162,78.44506893067155,87.47213787414901,111.68955490267294,101.91886840936434,99.41039405470868,94.80375324196977,84.82522786864483,75.64907195733444,71.40193536741204,71.85836186240452,72.57923419325596,88.16601854268616,91.64545058420018,87.24651606273154,78.15717896281282,61.341596168458764
2022-01-24,83.70526497152734,84.65382092133551,82.02892494350799,85.19937788065273,79.28986105682289,79.0555604979266,86.04401694973306,102.4867500214825,95.38584055200499,96.39398263515243,105.3811230924869,104.3131408687234,93.159238034922,100.13078565327007,94.5444522469771,88.55917470918678,93.94194943221872,91.0418338462717,95.98706021529671,88.07292809862955,101.66647411026882,94.65667461613,86.40072347107522,62.254968724873464
2022-01-25,74.10512633787394,74.97282603597225,66.15012303653674,70.9908235056965,65.98781204360517,61.56945928948919,70.36549869823321,86.4707733107586,85.62315726668152,104.21838534622903,112.44177474227796,108.99718981681544,100.34475267662098,104.05995374137747,101.8011104760032,87.55189907107052,83.64303930629129,72.6213039606363,74.88424382351306,78.44516505925611,90.69141831429269,86.19237584834612,75.44936941416027,55.89048389428832
2022-01-26,72.32674838725445,78.75749314232597,63.12398858093823,56.63893719020278,47.28752727223608,42.65753669221023,58.07613839819237,57.3474757788644,61.41710146807898,67.91522128924326,73.09275947597034,74.41729525891355,75.91513504342656,82.23053484971501,85.76032147636988,79.97734745086022,76.68947756227799,84.01999168069914,101.45094003697785,107.45127651100431,103.1870519561212,102.56104735448021,92.75766533255629,78.78663880223948
2022-01-27,81.98465176974132,86.63071068814006,77.35061418564472,78.99013289476092,66.25586059516218,62.61456513252621,76.34646403125227,88.97565227252105,92.0974848490975,98.14042567594898,105.54795100704196,104.24311107503452,94.67606894055176,103.78688745876296,104.55217302156363,101.89401435772325,96.48063565059141,91.21944968516328,87.57712111905927,89.5781967870073,94.59118304439454,93.26917433040236,81.79689535010125,73.92773567098476
2022-01-28,105.86467879887691,97.88353678796769,112.74828826596477,109.87353653533796,101.40580683679688,101.81058720131969,115.7261210249745,114.01170471974419,108.87864673950234,118.54633204500186,134.3528420965514,122.14042396465503,116.91396554547113,118.59529725111949,112.64007130333997,98.05949454597528,102.487724742034,96.25347634245766,99.81317896340714,106.44531651065367,103.05780327347011,106.64958700364123,99.95329730576076,89.80135259699685
2022-01-29,101.43973839700593,103.38708218062918,110.42136878699912,112.14621647381252,104.55009748039797,103.04365020625892,107.78262743520821,103.2535695305251,98.32593436423423,86.76034175364072,97.27573404549473,103.47055612272875,99.65075388722722,112.31543584788511,104.48245008184244,94.99877881839302,90.44586399827729,101.03629146349428,103.09752722609214,100.46612162912959,106.90555116284632,105.36085901170945,100.48086125113696,87.20100036881443
2022-01-30,75.82659874681448,89.82580100892635,70.00793433667125,64.60521008116086,62.73298345716512,59.756443340610915,58.569334995731715,65.95094721959997,71.83338620981696,60.86300921248568,71.22367599654592,78.63141982946273,80.34035792347879,85.11328594828971,82.54951514093592,80.39259229119112,70.59186548291481,79.29866521065297,82.19063093603442,90.7921066194477,99.92469524296828,94.1014429789618,82.07927945206121,69.11160260225222
2022-01-31,86.04397941059754,84.81850999995847,88.8253898864361,89.16442618782686,84.73240656415442,88.62415679888699,88.3127391263578,91.18008445916226,101.13566383603086,103.84168038779515,103.98996804588785,96.63196409352342,104.24841525392891,101.59483965221379,94.38370762953338,88.44084587832357,89.73139767577639,103.36044967781135,112.83303446526048,94.8049729024618,106.47714302170621,105.63388116710479,103.42184898575441,112.64421601292894
2022-02-01,132.96084039620044,103.54787950600205,102.3368234143275,115.22346509431009,117.77614890875661,116.63533324139347,112.15835625915483,122.40260567948286,144.42635730157684,119.95014560265015,123.68462941017653,135.1194610280791,129.83466767261598,140.7148294637812,140.8510410018663,149.46412609214167,139.15320794696675,130.33385328222238,129.22747202392722,114.47109418588231,102.36546844817641,98.35833348792909,101.8467831301203,82.36203607625592
2022-02-02,117.7933166790511,101.60078410018728,107.05704127294386,118.84376946610526,120.04572590151659,117.40060500697686,126.35775799227085,110.79811403434252,140.5919658387272,135.89693786287185,154.73244418750517,146.70271688459263,144.92088506095328,149.10212815692938,141.70183774556224,142.0777937520155,137.4090257215508,140.65502961351893,133.61046978422763,124.58235228286074,113.9715763058094,106.63402333788417,104.47216008532,95.32792616348345
2022-02-03,114.9441473110628,110.5485345037475,100.10464043704204,92.39843868498244,89.15632475435545,75.83223168904328,75.62937715697639,72.51533726554695,97.34238341897043,93.1371822252042,98.53150264132974,94.17021346369094,87.50244603285604,95.84510299943118,107.05530724345601,120.23940252021764,115.96469207193252,119.75101732434081,123.47480286405718,124.44551860437976,119.00177648954323,113.18167238493987,108.80233879984439,88.21483646773504
2022-02-04,99.20004791661351,99.05904066805934,81.14092183028394,68.02285897622858,65.48645132722051,63.5859176854706,63.37289539110324,66.24978021782837,108.82105665330359,90.0734778364762,93.99581756838276,96.87180508444693,88.2943056859705,93.85589239600354,103.9818387488123,98.72747013641025,97.38328239652111,105.0468153376617,98.60420808524844,109.30830096980533,110.60849985918466,110.20372183958466,97.26655023583811,87.72747683623678
2022-02-05,109.41395682341576,119.3227696215997,100.98475890861589,85.24160570568537,81.49931553781302,69.5769013550173,70.17028416392473,64.75498622210398,79.18527489989835,63.046178366350894,65.98648801686257,70.04842475830725,61.44351641019079,73.90855039451253,71.99062400691862,74.65941668863867,75.19987674700982,88.6320264399965,103.51989956879436,109.04811372830726,113.1926380997544,114.91780235413157,107.05795163923308,106.23621894053532
